//	POTENCIAS	DEMANDADAS	EN	MW		
//	A�O	MES	DIA	HORA	DEMA       	
2019	1	17	2	1060	4.73726	1
2019	1	17	3	1013	4.01671	1
2019	1	17	4	959	3.23523	1
2019	1	17	5	964	2.40659	1
2019	1	17	6	989	0.63286	1
2019	1	17	7	1109	0.81862	1
2019	1	17	8	1196	0.74448	1
2019	1	17	9	1258	0.59793	1
2019	1	17	10	1331	0.66703	1
2019	1	17	11	1304	0.80266	1
2019	1	17	12	1278	1.25564	1
2019	1	17	13	1440	1.31593	1
2019	1	17	14	1299	1.32466	1
2019	1	17	15	1262	1.20017	1
2019	1	17	16	1252	0.87735	1
2019	1	17	17	1240	0.52224	1
2019	1	17	18	1274	0.40292	1
2019	1	17	19	1271	0.15298	1
2019	1	17	20	1448	0.18706	1
2019	1	17	21	1405	0.29347	1
2019	1	17	22	1366	1.91939	1
2019	1	17	23	1286	2.51211	1
2019	1	18	0	1141	5.25353	1
2019	1	18	1	1071	5.21908	1
2019	1	18	2	981	4.73726	1
2019	1	18	3	980	4.01671	1
2019	1	18	4	989	3.23523	1
2019	1	18	5	979	2.40659	1
2019	1	18	6	1057	0.63286	1
2019	1	18	7	976	0.81862	1
2019	1	18	8	1198	0.74448	1
2019	1	18	9	1191	0.59793	1
2019	1	18	10	1250	0.66703	1
2019	1	18	11	1291	0.80266	1
2019	1	18	12	1301	1.25564	1
2019	1	18	13	1242	1.31593	1
2019	1	18	14	1358	1.32466	1
2019	1	18	15	1320	1.20017	1
2019	1	18	16	1251	0.87735	1
2019	1	18	17	1232	0.52224	1
2019	1	18	18	1206	0.40292	1
2019	1	18	19	1150	0.15298	1
2019	1	18	20	1358	0.18706	1
2019	1	18	21	1362	0.29347	1
2019	1	18	22	1225	1.91939	1
2019	1	18	23	1219	2.51211	1
2019	1	19	0	1190	5.25353	1
2019	1	19	1	964	5.21908	1
2019	1	19	2	937	4.73726	1
2019	1	19	3	888	4.01671	1
2019	1	19	4	913	3.23523	1
2019	1	19	5	927	2.40659	1
2019	1	19	6	927	0.63286	1
2019	1	19	7	802	0.81862	1
2019	1	19	8	851	0.74448	1
2019	1	19	9	1038	0.59793	1
2019	1	19	10	1113	0.66703	1
2019	1	19	11	1129	0.80266	1
2019	1	19	12	1116	1.25564	1
2019	1	19	13	1181	1.31593	1
2019	1	19	14	1121	1.32466	1
2019	1	19	15	1115	1.20017	1
2019	1	19	16	1108	0.87735	1
2019	1	19	17	1099	0.52224	1
2019	1	19	18	1057	0.40292	1
2019	1	19	19	1186	0.15298	1
2019	1	19	20	1332	0.18706	1
2019	1	19	21	1305	0.29347	1
2019	1	19	22	1219	1.91939	1
2019	1	19	23	1161	2.51211	1
2019	1	20	0	1126	5.25353	1
2019	1	20	1	990	5.21908	1
2019	1	20	2	919	4.73726	1
2019	1	20	3	886	4.01671	1
2019	1	20	4	859	3.23523	1
2019	1	20	5	877	2.40659	1
2019	1	20	6	893	0.63286	1
2019	1	20	7	705	0.81862	1
2019	1	20	8	728	0.74448	1
2019	1	20	9	888	0.59793	1
2019	1	20	10	1015	0.66703	1
2019	1	20	11	1041	0.80266	1
2019	1	20	12	1052	1.25564	1
2019	1	20	13	1064	1.31593	1
2019	1	20	14	1063	1.32466	1
2019	1	20	15	1091	1.20017	1
2019	1	20	16	1054	0.87735	1
2019	1	20	17	1057	0.52224	1
2019	1	20	18	1040	0.40292	1
2019	1	20	19	1157	0.15298	1
2019	1	20	20	1355	0.18706	1
2019	1	20	21	1249	0.29347	1
2019	1	20	22	1290	1.91939	1
2019	1	20	23	1234	2.51211	1
2019	1	21	0	1143	5.25353	1
2019	1	21	1	1040	5.21908	1
2019	1	21	2	996	4.73726	1
2019	1	21	3	946	4.01671	1
2019	1	21	4	948	3.23523	1
2019	1	21	5	927	2.40659	1
2019	1	21	6	964	0.63286	1
2019	1	21	7	1082	0.81862	1
2019	1	21	8	1173	0.74448	1
2019	1	21	9	1245	0.59793	1
2019	1	21	10	1310	0.66703	1
2019	1	21	11	1331	0.80266	1
2019	1	21	12	1388	1.25564	1
2019	1	21	13	1423	1.31593	1
2019	1	21	14	1438	1.32466	1
2019	1	21	15	1444	1.20017	1
2019	1	21	16	1432	0.87735	1
2019	1	21	17	1380	0.52224	1
2019	1	21	18	1321	0.40292	1
